MMSI,IMO,CallSign,Name,VesselType,Length,Width,DimensionComponents
563722000,9218650,9VDD2,APL ENGLAND,71,278,40,"189,89,10,30"
563587000,9184926,9VDT3,WILLIAMSBURG BRIDGE,70,275,32,"219,56,11,21"
366751770,0,WCY4992,BILLIE H,0,0,0,"0,0,0,0"
477997100,9180011,VRBC7,BALTIC ID,70,169,28,"146,23,10,18"
355034000,9267649,HPLO,NYK PHOENIX,79,299,40,"21,278,20,20"
538001875,9166871,V7EX4,KEN,70,187,32,"164,23,15,17"
366914560,303174162,WDB6361,TAURUS,52,23,7,"0,23,0,7"
316006786,0,CFN5098,OCEAN RANGER,30,20,6,"4,16,1,5"
353034000,9116591,3FTL6,EVER UNISON,70,285,40,"209,76,19,21"
218061000,9295220,DDZA2,HANJIN DALLAS,79,300,42,"15,285,21,21"
367365440,7207798,WDE5354,CHASER,37,30,7,"6,24,6,1"
636012178,9001227,A8DW9,YM SOUTH,70,276,32,"210,66,22,10"
636011702,8807739,A8AZ2,YM AMERICA,74,275,32,"207,68,21,11"
367609000,7437721,WCI6929,SILVER DOLPHIN,0,17,7,"15,2,3,4"
636011023,9175925,ELWG7,WORLD     SPIRIT,70,175,29,"45,130,10,19"
357576000,9182277,3FND9,CASSIOPEIA LEADER,70,200,32,"18,182,22,10"
211778000,9124524,DHHZ,NORASIA ALPS,91,192,32,"151,41,16,16"
366576000,9002037,WRJP,RJ PFEIFFER,70,217,32,"143,74,16,16"
477131000,9272876,VRYP6,ETERNAL ATHENA,70,186,31,"160,26,19,12"
636010697,9251315,ELUK4,GIOVANNI TOPIC,70,190,32,"163,27,17,15"
308609000,8000379,C6FC9,RENA,70,225,32,"199,26,22,10"
477688000,9109964,VRVZ9,OCEAN_ID,70,169,27,"144,25,12,15"
366947000,0,WRC6707,NORTHERN GLACIER,0,61,13,"10,51,4,9"
235002660,8217908,MRSS9,STAFFORD,86,153,25,"117,36,17,8"
477415600,9301823,VRCE5,RIO GRANDEEXPRESS,73,260,32,"192,68,17,15"
636009363,8913588,ELNJ4,MT DOUBTLESS,84,181,32,"147,34,5,27"
316010861,0,,SEA Q,37,28,6,"14,14,3,3"
259846000,8512841,LAEN5,SPAR EMERALD,70,177,30,"169,8,9,21"
440409000,9128130,DSNX8,HANJIN LOS ANGELES,70,289,32,"219,70,10,22"
636090566,9155365,A8AL3,HANSA FLENSBURG,71,174,27,"156,18,12,15"
258836000,7924841,LAXQ5,HOEGH TRACER,70,180,30,"21,159,22,8"
338825000,0,,NAVY UNIT 35,90,151,14,"33,118,7,7"
413058000,9234355,BPAT,XIN LIAN YUN GANG,70,279,40,"240,39,30,10"
352887000,9261451,HOJA,SHANGHAI BRIDGE,71,279,40,"206,73,20,20"
316007835,0,0,SV CELESTEEL,36,20,6,"0,20,0,6"
235060133,9333034,2AJF4,SAFMARINE KARIBA,70,299,40,"226,73,24,16"
371237000,9300611,3EBU6,GLOBAL GARNET,70,188,32,"161,27,10,22"
366999893,0,,CG25531,51,8,3,"5,3,2,1"
370302000,9464522,3ESH5,HANJIN MARUGAME,70,169,28,"148,21,18,10"
367084450,0,WDC8278,FORUMSTAR,0,3,7,"1,2,3,4"
354532000,9134268,3FIF8,EVER DEVOTE,70,294,33,"219,75,0,33"
319118000,9408669,ZCPP6,COPASETIC,37,43,10,"33,10,5,5"
367191770,0,WDD7823,SIERRA BLUE,37,18,6,"5,13,4,2"
538002275,9232606,V7HO5,OVERSEAS JADEMAR,80,228,32,"191,37,8,24"
370166000,9135523,3FTI5,GLOBAL EXPLORER,90,154,26,"128,26,19,7"
309782000,9041758,C6FJ8,POUL SPIRIT,80,246,42,"203,43,21,21"
636091329,9289087,A8HR5,MSC BUSAN,71,325,43,"253,72,33,10"
352486000,9235854,H9PF,LIBRE,70,190,32,"161,29,23,9"
636090782,9237503,A8FA4,CSAV SAO PAULO,71,220,32,"20,200,16,16"
636011979,8608157,A8CT3,HYUNDAI 106,70,184,31,"0,184,0,31"
240124000,9274434,SVGP,CAP LEON,80,274,48,"232,42,24,24"
366882000,9143025,WDB9949,SEALAND INTREPID,71,292,38,"241,51,19,19"
257545000,8812784,LAEG6,MT CHAMPION STAR,89,183,32,"10,173,16,16"
355470000,9278624,HPTN,SABREWING,80,186,32,"155,31,19,13"
235012310,9317963,MPXW4,CMA CGM BLUE WHALE,70,293,32,"223,70,20,12"
209162000,9221621,P3FD9,AFRICA GRAECA,79,225,32,"193,32,16,16"
351070000,9401518,3ELS,BAROCK,70,223,32,"51,172,26,6"
258831000,7903093,LAXK2,HOEGH TROPICANA,70,180,29,"33,147,20,9"
372118000,9387097,3EID8,YM NEW JERSEY,70,294,32,"222,72,23,9"
636012252,9278088,A8EI4,YM WEALTH,70,274,40,"182,92,30,10"
352798000,9293442,3EAU3,VENICE BRIDGE,70,294,32,"218,76,16,16"
371238000,9288423,3EBU9,IKAN KEMBONG,70,225,32,"198,27,22,10"
440515000,9171541,DSOW2,"M/V ""NEW LAUREL""",70,176,27,"148,28,15,12"
477394000,9102318,VRVB5,OOCL BRITAIN,71,276,40,"188,88,28,12"
538090151,9235995,V7DW6,RICKMERS TOKYO,70,193,28,"179,14,14,14"
368686000,9077123,WCX8882,APL THAILAND,70,276,40,"194,82,22,18"
353934000,9282259,H3MJ,MSC ELA,79,294,32,"15,279,16,16"
477014900,9290115,VRBH7,CSCL NEW  YORK,73,260,32,"192,68,17,15"
338055683,0,WCY9232,AUDRA ANNE,37,29,8,"11,18,4,4"
353806000,8208232,3ESL2,ATHOS 1,70,230,32,"175,55,16,16"
1193046,303174162,V2BK5,HELENE,70,139,22,"0,139,0,22"
367315790,0,WDD9745,LORI B.,31,24,7,"8,16,3,4"
367614000,0,WYE6617,MICHAEL LIND,31,30,8,"8,22,5,3"
367392150,0,WDE7347,MICHAEL LIND,31,20,8,"11,9,3,5"
991221374,0,,SANCTUARY,97,0,0,"0,0,0,0"
477241200,9354179,VRBZ3,PRETTY SCENE,80,183,32,"149,34,12,20"
636091260,9285653,A8GF4,COSCO SHENZHEN,73,299,42,"15,284,21,21"
357496000,9389394,3FSI2,HANJIN ATLANTA,70,261,32,"193,68,9,23"
370507000,9380403,3ETC,COSCO KOBE,70,260,32,"191,69,6,26"
338891000,0,WDB7690,SAFARI_QUEST,0,0,0,"0,0,0,0"
371604000,9311000,3EDK9,STAR EXPRESS,82,180,32,"150,30,22,10"
220244000,9277735,OUHV2,TORM ANNA,89,228,32,"190,38,16,16"
1193046,9188037,PBAD,AMSTERDAM,69,238,22,"83,155,15,7"
355109000,9261736,HPLT,MOL ENDURANCE,70,294,32,"220,74,21,11"
211829000,9286255,DCSZ2,PACIFIC LINK,71,334,42,"21,313,21,21"
367085430,0,WDC8339,MILISSA B,52,14,4,"0,14,0,4"
366824000,8836273,WUU9229,SNOPAC INNOVATOR,30,100,16,"74,26,8,8"
211367460,9229831,DPCK,SHANGHAI EXPRESS,71,321,42,"20,301,21,21"
247012900,9196993,IBSP,ITAL UNIVERSO,70,285,40,"212,73,10,30"
111111111,0,,MY SERQUE,90,0,0,"0,0,0,0"
636008614,8708244,ELJS7,SOLAR WING,70,187,33,"34,153,23,10"
303244000,0,WDC6363,COASTAL PROGRESS,70,59,12,"9,50,9,3"
92431185,92431185,WBK8360,BETTYLEE.,30,35,9,"35,0,0,9"
205470000,9308869,ONEG,MINERAL HONG KONG,70,289,45,"0,289,0,45"
211262480,9143556,DGDD,DUESSELDORF EXPRESS,70,294,32,"15,279,16,16"
371429000,9347580,3EQF9,HYUNDAI VOYAGER,71,294,32,"215,79,22,10"
354392000,9312315,H8SU,OCEAN LOTUS,70,169,27,"143,26,17,10"
372119000,9350070,3EID9,MAPLE GROVE,70,190,32,"162,28,21,11"
338825000,0,,NAVY UNIT 41,90,0,0,"0,0,0,0"
369885000,0,,USCG87317,0,26,6,"13,13,5,1"
1193046,303174162,A8OE3,LAKE PHOENIX,70,134,21,"0,134,0,21"
371267000,9296236,3EBY6,ROSE ATLANTIC,70,225,32,"196,29,22,10"
366875820,5125648,WDB2424,SHEARWATER,39,20,6,"3,17,3,3"
369283000,0,WDB4152,US LIBERATOR,0,44,10,"34,10,5,5"
368916000,6510899,WNEI,GRAND CANYON STATE,70,194,24,"130,64,12,12"
303207000,0,WCB4543,F/V ICY BAY,0,46,10,"6,40,10,0"
999999999,0,,SEATTLE SLEW,30,0,0,"0,0,0,0"
1193046,303174162,D11233,MANUELA,70,181,24,"0,181,0,24"
101010101,0,,TEST,0,0,0,"0,0,0,0"
259766000,8506749,LAZN4,TAKARA,70,190,32,"73,117,17,15"
366970460,0,WDB9142,,37,25,6,"17,8,3,3"
367799000,8835231,WTEU,KAIMIMOANA,99,51,13,"15,36,6,7"
355643000,9175913,3FRH8,BLUE ARIES,70,151,26,"133,18,9,17"
240640000,9120061,SWLM,SD NOVA,70,225,32,"193,32,14,18"
352917000,8600583,HPPL,MOL LIBERTY,70,246,32,"195,51,16,16"
240537000,9317004,SXGY,PANSOLAR,70,225,33,"195,30,18,15"
367317430,0,WDD9870,QUAN YIN,30,20,8,"10,10,4,4"
354115000,8918837,3FUX6,NYK STARLIGHT,70,252,32,"183,69,25,7"
563496000,9079119,9VAW6,STAR      HARDANGER,70,213,31,"187,26,18,13"
636090869,9289568,A8HA3,APL VIRGINIA,70,294,32,"222,72,20,12"
316001749,0,CHCCG,SIYAY,51,40,17,"28,12,10,7"
305133000,9381392,V2CX2,BELUGA FAMILY,70,138,21,"126,12,14,7"
153265605,0,4W$F1R#,"K6,E2""J#'(R9T<6IG_LN",0,0,0,"0,0,0,0"
235068859,9385001,2BSD6,HYUNDAI TACOMA,70,293,40,"220,73,28,12"
356459000,8709133,3FRY8,HYUNDAI NO.203,70,183,30,"28,155,10,20"
351399000,9246841,H3XP,KOTO QUEEN,70,169,27,"146,23,18,9"
211766000,9290426,DCDP2,MAERSK DURHAM,70,294,32,"223,71,19,13"
215046000,9224843,9HAP7,ARAYA,70,169,27,"140,29,18,9"
369493484,0,,CG BLUEBELL0,0,30,7,"12,18,5,2"
636013644,9278105,A8OK3,MAERSK DEVA,70,259,32,"192,67,18,14"
354379000,9244996,H9YS,COL. CABALLERO,70,151,26,"134,17,11,15"
538002717,9207326,V7LB4,LILIAN Z,70,225,32,"200,25,22,10"
240539000,9326067,SZMG,GLORIC,80,330,59,"278,52,35,24"
636090921,9287924,A8HN5,MAERSK DHAKA,70,294,32,"221,73,22,10"
367844000,0,WBQ6780,MUIR MILACH,30,28,8,"14,14,4,4"
1193046,303174162,4780,ARAPAHO,90,110,20,"0,110,0,20"
351079000,9161613,3FGK7,SATSUMA 1,70,90,15,"69,21,12,3"
212049000,9393163,5BMK2,TUFTY,70,185,25,"170,15,13,12"
353739000,9267170,HODS,NEW LIGHT,70,168,27,"142,26,15,12"
636009922,9036818,ELQB3,PACIFIC PROSPECT,70,225,32,"200,25,21,11"
441606000,9177997,DSQK4,ORIENTAL SUN,70,225,32,"193,32,11,21"
366879000,243622,KXCH,JEREMIAH OBRIEN,70,138,18,"72,66,14,4"
256572000,9353216,9HXS8,CAKE,70,190,32,"161,29,8,24"
366999652,0,NTRK,CG ADELIE,55,29,6,"14,15,3,3"
636091524,9346005,A8PA7,CSAV RANQUIL,70,231,32,"183,48,15,17"
366998680,8332473,WDC2879,(P(I$'( \,16,268,4,"260,8,2,2"
121212121,919191919,,MARLOW_62,0,0,0,"0,0,0,0"
1193046,303174162,D11233,MEG L SKANSI,50,220,43,"190,30,20,23"
366999888,0,,CG25432,51,8,3,"5,3,2,1"
303599000,0,WBD2473,MYSTERY.BAY,0,30,70,"10,20,30,40"
368699000,0,WBD9261,OREGON,30,30,9,"5,25,3,6"
370558000,9379911,3ETH,BOW SAGAMI,82,170,26,"144,26,7,19"
372290000,9325788,3EHY5,DREAM DIAMOND,70,186,28,"28,158,21,7"
369493397,0,,CG SEADEVIL,35,27,6,"14,13,2,4"
316005618,0,CY8257,PACIFIC CHIEF,52,22,7,"7,15,4,3"
357479000,9176266,3FJQ9,CORAL ACE,70,186,31,"166,20,14,17"
366959000,0,ADMW,USAV MALVERN HILL,35,56,10,"46,10,2,8"
371437000,9291107,3ECQ9,PEPPINO D'AMATO,70,225,32,"195,30,16,16"
477745000,9112351,VRWI2,DARYA RAAG,70,171,27,"142,29,17,10"
314277000,9363534,8PVE,ROSAIRE A. DESGAGNES,79,138,21,"124,14,10,11"
412323000,8318295,BONI,TAI KANG HAI,70,186,28,"154,32,20,8"
367192970,0,WCX5227,CAT EXP,0,0,0,"0,0,0,0"
314148000,9242338,8PP2,GALAHAD,89,182,32,"148,34,16,16"
367192970,0,WDD7921,CAT EXPRESS,0,0,0,"0,0,0,0"
370149000,9480942,3ERR5,MERCURY OCEAN,70,190,32,"161,29,23,9"
1193046,303174162,WDC2235,VOLUNTEER,52,220,43,"190,30,20,23"
355814000,8103951,3EZI8,SUN HARVEST,70,228,32,"190,38,10,22"
538003224,9488970,V7PG5,MAGNUN FORTUNE,0,190,32,"161,29,19,13"
357347000,9267663,HOXM,HOEGH OCEANIA,70,199,32,"26,173,24,8"
235067873,9367839,2BOC4,SEOUL TOWER,72,212,30,"192,20,14,16"
538090128,9252993,V7DY4,CALLAO EXPRESS,72,208,30,"191,17,20,10"
236042000,9198628,ZDFD 8,PETER ROENNA,79,99,13,"91,8,9,4"
564096000,8904123,9VIN7,MSC MALACCA,70,293,32,"214,79,20,12"
371424000,9190016,3ECW7,KEN YU,70,155,26,"134,21,13,13"
352496000,9229403,H9PJ,NEW CENTURY 2,70,200,32,"30,170,22,10"
371836000,9333852,3EMV4,MOL ENDOWMENT,70,294,32,"219,75,21,11"
354891000,9337640,3ENG6,NYK NEBULA,71,295,32,"220,75,8,24"
354841000,9298777,H9LJ,CABO PILAR,80,228,32,"190,38,10,22"
372578000,9374208,3EJO3,GOLDEN HEIWA,70,220,32,"185,35,19,13"
367098250,7110866,WDC1950,NEW ENGLAND COAST,52,0,0,"0,0,0,0"
477753000,9126429,VRWJ3,DARYA TAAL,79,171,27,"141,30,13,14"
316001258,323870,VGPZ,QUEEN OF PRINCE RUPE,69,101,17,"30,71,9,8"
218690000,9253014,DCNU2,CORDELIA,70,222,30,"174,48,10,20"
269056000,9216690,HBLM,CURIA,70,190,32,"161,29,24,8"
210737000,9292618,C4FP2,ANASTASIA,70,225,32,"190,35,16,16"
367081410,7940039,WDC8083,BOWFIN,30,53,10,"39,14,5,5"
305243000,9433262,V2DK6,BBC ALASKA,74,138,21,"125,13,14,7"
351986000,9163506,3EAE5,EMERALD,70,186,27,"160,26,11,16"
413153000,9312597,BPBY,XIN DAN DONG,70,263,32,"194,69,23,9"
370801000,9112569,3FDS5,REINA ROSA,70,128,22,"108,20,4,18"
304694000,9138290,V2OT5,MARUBA ORION,71,0,0,"0,0,0,0"
218150000,9198111,DPBJ,OOCL SHANGHAI,73,277,40,"10,267,20,20"
311353000,9226047,C6SI4,WESTWOOD COLUMBIA,70,200,30,"182,18,15,15"
368085000,6701462,WEME,NORTHERN EAGLE,30,105,20,"32,73,5,15"
477520400,9282780,VRAF5,GREAT MORNING,70,176,26,"153,23,7,19"
366082000,596514,WSZ7230,TRAILBLAZER,0,30,12,"25,5,6,6"
338825000,0,,NAVY UNIT 38,90,0,0,"0,0,0,0"
338807000,0,NNJP,US GOVT VESSEL,35,170,25,"57,113,20,5"
357503000,7900986,HOWY,SAMMI CRYSTAL,70,175,25,"148,27,8,17"
240620000,8516677,SXLJ,SD VICTORY,70,0,0,"0,0,0,0"
440199000,9131058,DSEM7,HANJIN SANFRANCISCO,70,289,32,"227,62,16,16"
1193046,303174162,XA-UDM,XA-UDM,50,220,43,"190,30,20,23"
123456789,123456787,KUME,GOOSE BUMPS,0,0,0,"0,0,0,0"
367159620,0,WDD5524,BETTY,52,20,4,"8,12,1,3"
1,0,VOLLERT,VOLLERT,30,15,10,"3,12,9,1"
36701820,401,D11233,NAUTICAST,50,220,43,"190,30,20,23"
36701820,401,D11233,SHARON BRUSCO,52,20,7,"0,20,0,7"
316010632,0,,PROCYON II,37,16,5,"5,11,2,3"
367038690,0,WAM9694,VICTORIA EXPRESS,0,0,0,"0,0,0,0"
366969320,0,WCD9636,HARBOR BAY EXPRESS 2,40,30,70,"10,20,30,40"
100000000,0,,L/B PAUL,0,0,0,"0,0,0,0"
1193046,303174162,XA-EZM,XA-EZM,50,220,43,"190,30,20,23"
367403510,0,MARINE2,MARINE 26 SKFD26,0,0,0,"0,0,0,0"
432624000,9335965,7JCO,POSEIDON LEADER,70,199,32,"23,176,25,7"
311608000,8309335,C6TE8,STEEL GLORY,70,181,31,"150,31,15,16"
1193046,303174162,MDC3065,TUG DAVID,31,38,10,"0,38,0,10"
367098250,711086600,WCW6137,NEWENGLAND  COAST,35,0,0,"0,0,0,0"
366902220,8218926,WDB5265,CORBIN FOSS,32,46,12,"14,32,6,6"
563871000,9272656,S6DU4,PAC ADARA,70,179,27,"163,16,10,17"
367001820,401,WDC3033,SHARON BRUSCO,52,20,7,"0,20,0,7"
352919000,9055462,3FYB3,EVER REWARD,70,294,32,"215,79,1,31"
367356929,0,WDE4711,CLAIRBUOYANT,30,20,4,"10,10,2,2"
366892350,896644400,WAK8004,NATGEO SEABIRD,60,50,10,"11,39,4,6"
352077000,9152234,H3CC,QUEEN FLOWER,70,177,27,"152,25,18,9"
477999100,9293583,VRBF6,EXCELLENT ACE,70,199,32,"23,176,25,7"
367381000,9353541,WGEH,OVERSEAS NEW YORK,80,183,32,"149,34,16,16"
372861000,9330721,3EKX2,HYUNDAI GRACE,71,294,32,"218,76,25,7"
366047000,646737000,KTHZ,AMERICAN TRIUMPH,30,80,16,"15,65,8,8"
636012573,8410134,A8GG9,BAFFIN,80,171,24,"137,34,12,12"
477607700,9310238,VRCI9,OOCL TOKYO,70,323,43,"247,76,32,11"
636091139,9021681,A8JU2,HANJIN PORTLAND,70,289,35,"224,65,8,27"
304342000,9214587,V2OO8,S.FIGHTER,79,134,20,"129,5,12,8"
123456789,123456789,ABCDEF,ABCDEF,0,0,0,"0,0,0,0"
353877000,9088562,3FLT4,MAJA VESTIDA,70,225,32,"198,27,19,13"
355852000,9111606,3FRB5,LUSTROUS PEARL,70,158,26,"136,22,18,8"
548536000,9188609,DYCX,AURORA AMETHYST,76,190,32,"170,20,16,16"
370579000,9315953,3ETJ4,ITAL MASSIMA,70,263,32,"11,252,16,16"
257313000,8420787,LADQ4,STAR GRIP,70,198,29,"167,31,14,15"
1,0,CGAG,HMCS MONTREAL,0,0,0,"0,0,0,0"
413068000,9262144,BPBK,XIN SU ZHOU,70,263,32,"205,58,20,12"
220593000,9359002,OZBY2,MARGRETHE MAERSK,70,367,42,"267,100,21,21"
372610000,9372315,3EJS7,LUNA SPIRIT,79,180,30,"19,161,8,22"
247218400,9163295,ICHB,RIBBON,70,224,32,"194,30,14,18"
235059342,9333022,2AGF2,MAERSK KINLOSS,70,299,40,"227,72,15,25"
440223000,9128116,DSEP9,HANJIN ISTANBUL,70,167,26,"128,39,15,11"
576115000,9317779,YJUT5,YOUNG SPIRIT,76,175,29,"154,21,15,14"
352879000,9284776,3EAG4,GRAND PAVO,70,199,32,"34,165,21,11"
215839000,9145669,9HCR8,LA JOLLA,70,223,32,"198,25,14,18"
367153070,67239936,VD]047,M)KIONA         !0,32,140,24,"120,20,12,12"
316003674,6705913,,SEASPAN MASTER,32,24,7,"6,18,2,5"
354608000,9292254,HOUU,VALENCIA BRIDGE,70,294,32,"217,77,9,23"
636090671,9232084,A8CN9,HANJIN PHOENIX,0,282,32,"213,69,16,16"
368219000,0,WCY9686,COASTAL NAVIGATOR,0,54,12,"47,7,6,6"
371062000,9300324,3EBC8,COSCO TIANJIN,70,279,40,"205,74,27,13"
303273000,7723821,WKWB,NEW HORIZON,33,76,11,"24,52,5,6"
574418000,9202106,XVPY,VOSCO STAR,70,190,31,"158,32,16,15"
367144000,732009,WYR2092,COLUMBIA,69,127,26,"21,106,19,7"
308785000,8506294,C6II4,M/S BALMORAL,69,218,28,"20,198,14,14"
356391000,9142174,3FLF8,EVER DEVELOP,70,294,32,"219,75,0,32"
533172000,9142928,9MCK7,SELENDANG INTAN,70,190,31,"160,30,8,23"
563069000,9008689,S6AO,MONA LIBERTY,70,269,43,"236,33,24,19"
636090994,9215830,A8IL3,HYUNDAI REPUBLIC,70,305,40,"230,75,20,20"
636090740,9282950,A8EH5,MAERSK DALLAS,71,294,32,"223,71,14,18"
244370000,918803700,PBAD,AMSTERDAM,69,238,35,"83,155,15,20"
351496000,9333840,3EMD3,APL EARNEST,72,293,32,"215,78,21,11"
247009600,9196979,IBPO,ITAL USODIMARE,70,285,40,"212,73,11,29"
351265000,9300623,3EGO5,GLOBAL LEGACY,70,0,0,"0,0,0,0"
316001223,0,CFL4938,ISLAND MONARCH,52,41,10,"11,30,5,5"
212250000,8718110,P3FT7,YM YANTIAN,71,276,32,"208,68,12,20"
353356000,9236858,H9HG,ORIENTE CHALLENGER,70,157,26,"132,25,18,8"
211335760,9193317,DMRX,ROTTERDAM EXPRESS,71,294,32,"17,277,16,16"
371548000,9342891,3EDA8,CAPE SOPHIA,71,249,43,"214,35,26,17"
371380000,9307047,3ECJ7,MOL PARADISE,70,293,40,"219,74,26,14"
356990000,9391828,3EUC8,KING YUKON,70,177,28,"155,22,20,8"
367301220,0,WDD8668,LOON.SONG,0,0,0,"0,0,0,0"
431688000,9085687,JGQU,ASAHI MARU,70,225,32,"193,32,12,20"
366396000,896645600,WUR9646,NAT GEO   SEA LION,60,45,9,"12,33,3,6"
355737000,9382695,3EFG3,NORD ATLANTIS,70,189,32,"162,27,15,17"
111111111,0,,ANNE MARY,90,16,16,"12,4,8,8"
428004000,9231779,4XFX,ZIM MEDITERRANEAN,72,294,32,"223,71,13,19"
636012853,9306782,A8IJ8,NS CENTURY,80,243,42,"206,37,15,27"
367006980,367006980,WDA2499,SAN FRANCISCO BELLE,60,89,23,"23,66,11,12"
565497000,9320738,9VPC9,MAERSK VISUAL,80,225,37,"189,36,24,13"
352684000,9042233,3EAT7,POWERFUL,70,225,32,"195,30,10,22"
636091070,9299537,A8JC5,MSC CHARLESTON,70,325,43,"250,75,17,26"
371618000,9293595,3EDG6,EUPHONY ACE,70,200,32,"23,177,24,8"
211891000,9326768,DDJR2,YM ANPING,79,264,32,"11,253,16,16"
1193046,303174162,WDC3709,SAMMY G,31,20,6,"0,20,0,6"
366999663,0,,CGCHAWKSBILL,35,26,6,"13,13,1,5"
366999663,0,,THEHAWKSBILL,35,26,6,"13,13,1,5"
352804000,9247766,HPDY,NYK ATHENA,79,299,40,"14,285,20,20"
356263000,9120762,3FEF7,COSCO QINGDAO,70,280,40,"250,30,20,20"
987654321,0,,ACADIA,37,19,6,"9,10,3,3"
366999663,0,,USCG87312,35,26,6,"13,13,1,5"
565264000,9122875,9VMC7,VENUS FRONTIER,70,158,26,"136,22,14,12"
413053000,9234343,BPAQ,XIN TIANJIN,70,280,40,"187,93,30,10"
1193046,303174162,WCZ7505,OCEANINTERVENTION II,33,220,43,"200,20,10,33"
1,0,CGAG,HALIFAX CLASS,0,134,17,"0,134,0,17"
319768000,9301964,ZCTC4,ARIADNE JACOB,80,228,30,"190,38,11,19"
211327410,9193290,DGTX,TOKYO EXPRESS,79,294,32,"20,274,16,16"
311005700,9386914,C6XD7,MAZOWSZE,70,189,29,"165,24,15,14"
538002543,9322152,V7JL6,TRIPLE A,80,128,20,"106,22,9,11"
357323000,9168843,3FGB9,EVER UNIFIC,70,285,40,"213,72,1,39"
355989000,9134191,3FTT5,GLOBULUS,70,200,33,"177,23,12,21"
367629000,9303792,WDD6042,HORIZON TIGER,79,222,30,"175,47,15,15"
1193046,303174162,VRENE,MAERSK ROUBEIX,70,147,23,"0,147,0,23"
311682000,8512970,C6TK9,SWAN ARROW,70,200,30,"100,100,15,15"
1193046,303174162,D11233,NEVA BELE,50,220,43,"190,30,20,23"
563726000,9218662,9VDD3,APL SCOTLAND,70,287,40,"200,87,8,32"
1193046,303174162,WCX6476,MRJESSIE,90,120,15,"0,120,0,15"
538002354,9176278,V7IB8,SPARROW,70,189,31,"177,12,10,21"
218068000,9290476,DDZE2,HANJIN MIAMI,79,300,42,"15,285,21,21"
636012177,9062087,A8DW8,YM EAST,71,276,32,"208,68,12,20"
304452000,9179828,V2AH2,MOL SATISFACTION,79,0,0,"0,0,0,0"
211239240,9125592,DLCG,RIALTO BRIDGE,71,245,32,"15,230,16,16"
308789000,9320324,C6R2092,CLIPPER TIVOLI,70,170,28,"140,30,15,13"
101010101,0,,,0,0,0,"0,0,0,0"
477058200,9401788,VRDU9,SAGA ODYSSEY,70,199,30,"170,29,19,11"
338056001,0,WCI8013,FANTASIA,37,17,6,"6,11,4,2"
304454000,9252230,V2OE2,APL PERU,79,266,32,"200,66,16,16"
366937270,0,WCI8013,FANTASIA,37,19,6,"7,12,4,2"
440078000,9111383,DSEI7,HANJIN LONDON,79,278,40,"188,90,13,27"
563935000,8208270,S6IH,HUMBOLDT EXPRESS,71,206,32,"0,206,0,32"
311082000,9195157,C6FR3,NORWEGIAN STAR,69,294,32,"28,266,16,16"
366988970,0,WCD2171,LARCONA,32,26,8,"11,15,6,2"
367806000,0,,USCGC 722,55,0,0,"0,0,0,0"
306029000,8000977,PJXY,TERN,70,181,32,"151,30,24,8"
1193046,303174162,WDC9450,TENACIOUS,52,30,10,"0,30,0,10"
366942020,0,WX9885,ALISON H,52,20,6,"6,14,3,3"
355186000,9267651,HOMF,GENOA BRIDGE,70,278,40,"206,72,10,30"
369296000,9244130,WRGD,MV MANUKAI,70,217,32,"160,57,16,16"
235115000,9180255,ZQTP2,BRITISH PRIDE,80,334,58,"282,52,20,38"
257496000,9285495,LADO6,HOEGH SEOUL,90,229,32,"50,179,16,16"
636013300,8701480,A8LZ2,PUMA,70,195,25,"160,35,18,7"
477360600,9268916,VRAC5,GREAT DREAM,70,175,28,"150,25,7,21"
477020200,9290103,VRBH9,CSCL SYDNEY,70,260,32,"192,68,18,14"
477036100,8913942,VRDN2,QINFA 9,70,225,32,"188,37,16,16"
565722000,9236054,9VFA5,CHEMBULK GIBRALTAR,81,144,24,"126,18,17,7"
357892000,9205964,3FVX9,NIPPON HIGHWAY,70,179,32,"17,162,19,13"
636091490,9344693,A8OK6,SAN AMERIGO,71,186,28,"162,24,21,7"
240877000,9382970,SVAQ3,WORLD HARMONY,80,228,32,"188,40,22,10"
304639000,9316579,V2OS2,PANTANAL,70,120,20,"0,120,0,20"
338420000,9106182,WDB995O,SEALAND COMET,70,292,32,"221,71,16,16"
338603000,0,WYC7933,LESLIE.LEE,30,30,9,"7,23,5,4"
1193046,303174162,D11233,RACHELE BRUSCO,50,220,43,"190,30,20,23"
367048390,1,WBG6300,KARLUK,30,28,6,"0,28,0,6"
7101827,367002210,WDC3067,RACHELE BRUSCO,52,30,10,"0,30,0,10"
366940160,640705,WUR9793,NORTH BEND,90,19,4,"4,15,2,2"
367100960,0,WBE9373,SEVEN SEAS,0,21,7,"7,14,2,5"
367002210,367002210,WDC3067,RACHELE BRUSCO,52,30,10,"0,30,0,10"
235058391,9331000,2ABB2,CMA CGM SWORDFISH,70,294,32,"224,70,20,12"
1193046,303174162,V2BA8,PANCALDO,70,118,19,"0,118,0,19"
316012751,0,0,ATLANTIS,0,20,8,"10,10,4,4"
413145000,9309966,BPBR,XIN BEI LUN,70,263,32,"194,69,22,10"
636091584,9349617,A8PO4,ITAL MILIONE,70,263,32,"11,252,16,16"
212276000,9360910,C4XC2,YM SEATTLE,71,260,30,"197,63,21,9"
538002946,9301940,V7NE5,OVERSEAS      LUZON,80,228,36,"190,38,26,10"
351936000,9142162,3FCB8,EVER DELIGHT,70,293,32,"219,74,3,29"
